68,1323.59,2800
68.1,1321.68,2800
68.2,1319.78,2800
68.3,1317.89,2800
68.4,1316,2800
68.5,1314.11,2800
68.6,1312.23,2800
68.7,1310.36,2800
68.8,1308.49,2800
68.9,1306.62,2800
69,1304.77,2800
69.1,1302.91,2800
69.2,1301.06,2800
69.3,1299.22,2800
69.4,1297.38,2800
69.5,1295.55,2800
69.6,1293.72,2800
69.7,1291.9,2800
69.8,1290.08,2800
69.9,1288.27,2800
70,1286.46,2800
70.1,1284.66,2800
70.2,1282.87,2800
70.3,1281.07,2800
70.4,1279.29,2800
70.5,1277.5,2800
70.6,1275.73,2800
70.7,1273.95,2800
70.8,1272.19,2800
70.9,1270.42,2800
71,1268.67,2800
71.1,1266.91,2800
71.2,1265.16,2800
71.3,1263.42,2800
71.4,1261.68,2800
71.5,1259.95,2800
71.6,1258.22,2800
71.7,1256.49,2800
71.8,1254.77,2800
71.9,1253.06,2800
72,1251.35,2800
72.1,1249.64,2800
72.2,1247.94,2800
72.3,1246.24,2800
72.4,1244.55,2800
72.5,1242.86,2800
72.6,1241.18,2800
72.7,1239.5,2800
72.8,1237.83,2800
72.9,1236.16,2800
73,1234.49,2800
73.1,1232.83,2800
73.2,1231.18,2800
73.3,1229.52,2800
73.4,1227.88,2800
73.5,1226.23,2800
73.6,1224.59,2800
73.7,1222.96,2800
73.8,1221.33,2800
73.9,1219.7,2800
74,1218.08,2800
74.1,1216.47,2800
74.2,1214.85,2800
74.3,1213.24,2800
74.4,1211.64,2800
74.5,1210.04,2800
74.6,1208.44,2800
74.7,1206.85,2800
74.8,1205.26,2800
74.9,1203.68,2800
75,1202.1,2800
75.1,1200.52,2800
75.2,1198.95,2800
75.3,1197.39,2800
75.4,1195.82,2800
75.5,1194.26,2800
75.6,1192.71,2800
75.7,1191.16,2800
75.8,1189.61,2800
75.9,1188.07,2800
76,1186.53,2800
76.1,1184.99,2800
76.2,1183.46,2800
76.3,1181.93,2800
76.4,1180.41,2800
76.5,1178.89,2800
76.6,1177.37,2800
76.7,1175.86,2800
76.8,1174.35,2800
76.9,1172.85,2800
77,1171.35,2800
77.1,1169.85,2800
77.2,1168.36,2800
77.3,1166.87,2800
77.4,1165.39,2800
77.5,1163.91,2800
77.6,1162.43,2800
77.7,1160.95,2800
77.8,1159.48,2800
77.9,1158.02,2800
78,1156.55,2800
78.1,1155.09,2800
78.2,1153.64,2800
78.3,1152.19,2800
78.4,1150.74,2800
78.5,1149.29,2800
78.6,1147.85,2800
78.7,1146.42,2800
78.8,1144.98,2800
78.9,1143.55,2800
79,1142.12,2800
79.1,1140.7,2800
79.2,1139.28,2800
79.3,1137.86,2800
79.4,1136.45,2800
79.5,1135.04,2800
79.6,1133.64,2800
79.7,1132.23,2800
79.8,1130.83,2800
79.9,1129.44,2800
80,1128.05,2800
80.1,1126.66,2800
80.2,1125.27,2800
80.3,1123.89,2800
80.4,1122.51,2800
80.5,1121.14,2800
80.6,1119.77,2800
80.7,1118.4,2800
80.8,1117.03,2800
80.9,1115.67,2800
81,1114.31,2800
81.1,1112.96,2800
81.2,1111.6,2800
81.3,1110.25,2800
81.4,1108.91,2800
81.5,1107.57,2800
81.6,1106.23,2800
81.7,1104.89,2800
81.8,1103.56,2800
81.9,1102.23,2800
82,1100.9,2800
82.1,1099.58,2800
82.2,1098.26,2800
82.3,1096.94,2800
82.4,1095.63,2800
82.5,1094.32,2800
82.6,1093.01,2800
